brand,model,model_year,mileage_mi,engine,transmission,drivetrain,fuel_type_clean,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop_usd,price_usd,data_source
Tesla,Model 3 Performance,2018,56085,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,White,0,1,1,Grand Motorcars Kennesaw,2.1,4.6,117,403,33586,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2022,18211,Electric,Automatic,All-wheel Drive,Electric,,White,Black,0,0,1,Car Connection Inc.,3.2,4.7,5,337,47663,cars_com_used_cars_762k
Tesla,Model 3 Mid Range,2018,84464,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,Black,0,1,1,CARSHO,,4.6,117,,27995,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2019,26973,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,Black,0,1,1,Westcoast Auto Sales,4.9,4.9,33,1971,34888,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2018,46365,Electric,1-Speed Automatic,All-wheel Drive,Electric,,,Black,0,1,0,Pacific BMW,4.6,4.6,117,,33771,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2019,21441,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,Black,0,1,1,Major Motor Cars,,4.9,33,,36926,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2018,49548,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,,,0,0,1,Paulding Chrysler Dodge Jeep Ram,4.7,4.6,117,,33185,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2022,26030,Electric,Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Largo Honda,4.8,4.7,5,381,42388,cars_com_used_cars_762k
Tesla,Model 3 Performance,2021,14752,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Corwin Ford Reno,4.6,4.3,5,211,47778,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2018,33431,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,,0,1,1,South Charlotte Hyundai,3.7,4.6,117,1206,34785,cars_com_used_cars_762k
Tesla,Model 3 Performance,2022,22200,455.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,Gray,Black,,,,,,4.7,5,,51900,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2020,19026,Electric,1-Speed Automatic,AWD,Electric,,Black,Black,,,,Century Auto,,4.2,19,,38998,cars_com_used_cars_762k
Tesla,Model 3,2019,65985,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,Black,0,1,1,"Vision Hankook Motors, Inc.",,4.9,33,,34900,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2019,28794,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,,,0,1,1,CAG - Austin INFINITI,4.8,4.9,33,,35987,cars_com_used_cars_762k
Tesla,Model 3 Performance,2021,18577,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,0,1,Porsche North Houston,4.8,4.3,5,,45991,cars_com_used_cars_762k
Tesla,Model 3 Standard Range,2020,23863,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,,0,0,1,Perkins Motor Plex,4.6,4.2,19,1000,35995,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,5384,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Black,,,,CarMax Tinley Park - Offering Express Pickup and Home Delivery,,4.3,5,,39998,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2019,39505,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,,0,1,1,Certified Benz & Beemer,4.9,4.9,33,1000,37500,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2020,47511,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Deep Blue Metallic,Black,0,1,1,Automax Atlanta,4,4.2,19,1000,42975,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,10211,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,White / Black,0,1,1,Perkins Motor Plex,4.6,4.3,5,1000,41995,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2018,55055,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Black,0,1,1,Perkins Motor Plex,4.6,4.6,117,1000,30995,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2018,71115,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Gray,Black,1,0,1,Used Imports Auto,,4.6,117,,31920,cars_com_used_cars_762k
Tesla,Model 3 Standard Range,2020,49446,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,White / Black,1,0,1,Fitzgerald Toyota Chambersburg,4.8,4.2,19,,30888,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,28093,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,,0,0,1,Burlington Chevrolet,4.5,4.3,5,400,36500,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2022,2618,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Orange,Black,0,1,1,Dean Team Volkswagen Subaru of Ballwin,4.9,4.7,5,,51938,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,50046,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Midnight Silver Metallic,Black,0,1,0,Hertz Car Sales Portland,,4.3,5,1837,31905,cars_com_used_cars_762k
Tesla,Model 3 Mid Range,2019,32000,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,White / Black,0,0,1,Fred's Executive Auto,4.4,4.9,33,,30500,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,21325,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,California Beemers Teslers,2.6,4.3,5,500,35490,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2020,96627,,Automatic,All-wheel Drive,Electric,,BLACK,,0,1,1,SJL Motors of Miami,,4.2,19,,28882,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2019,29708,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Deep Blue Metallic,Black,0,1,1,Austin e Autos,5,4.9,33,,34950,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2022,7748,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,1,1,Home Motors,4,4.7,5,,47630,cars_com_used_cars_762k
Tesla,Model 3 Base,2023,3581,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Midnight Silver Metallic,Black,0,1,1,Heritage Toyota Catonsville,4.5,3.6,3,122,42491,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2022,9823,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,,0,1,1,Country Chevrolet,4.9,4.7,5,500,46999,cars_com_used_cars_762k
Tesla,Model 3 Performance,2019,68832,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,1,0,1,Highline Auto Sales,4.5,4.9,33,,38995,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2020,38659,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,1,1,1,TJ Chapman Auto LLC,2.1,4.2,19,1000,35999,cars_com_used_cars_762k
Tesla,Model 3 Performance,2022,15321,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Green,,0,1,1,Everett Chevrolet Buick GMC Cadillac,4.3,4.7,5,500,50500,cars_com_used_cars_762k
Tesla,Model 3 Mid Range,2018,45684,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Red Multi,Black,1,0,1,Atlantic Volkswagen - NJ,1.5,4.6,117,1000,29995,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,20528,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Pearl White Multi,White / Black,0,1,1,Colonial Volkswagen,4.9,4.3,5,,46995,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2020,24670,Electric,1-Speed Automatic,AWD,Electric,,Pearl White,Black,0,1,1,Huber's Auto Group,,4.2,19,,40770,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,15248,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Mall of Georgia MINI,4.9,4.3,5,1000,38986,cars_com_used_cars_762k
Tesla,Model 3 Performance,2019,42500,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,All-wheel Drive,Electric,,Black,White,,,,,,4.9,33,,39900,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2020,45298,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,White / Black,1,1,1,Premium Autos,1.3,4.2,19,,29999,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2021,18203,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,White / Black,0,1,1,Sheehy Nissan of Glen Burnie,4.7,4.3,5,1416,44671,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2018,49530,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,,,0,1,1,Lithia Ford of Fresno,3,4.6,117,1093,33215,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,15144,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Black,,,,Audi Tampa,4.5,4.3,5,,37603,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2019,44726,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,1,1,Century Auto,,4.9,33,498,35500,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2019,83000,Electric Motor Electric Fuel System,A/T,Rear-wheel Drive,Electric,,Black,Black,,,,,,4.9,33,,30997,cars_com_used_cars_762k
Tesla,Model 3 PLUS,2019,30530,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Pearl White Multi,Black,0,0,1,Automotive Avenues,4.8,4.9,33,,31995,cars_com_used_cars_762k
Tesla,Model 3 Performance,2021,14829,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,1,1,Sanford Honda,3.2,4.3,5,,48987,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2021,7837,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Tim Dahle Nissan Southtowne,3,4.3,5,,45617,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2019,22040,Electric Motor Electric Fuel System,A/T,Rear-wheel Drive,Electric,,Black,Black,,,,,,4.9,33,,41000,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,33168,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Deep Blue Metallic,Black,0,1,0,Sport Mitsubishi,4.8,4.3,5,2011,35320,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2018,46187,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,,0,0,1,Highline Auto Sales,4.5,4.6,117,,31995,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,13800,271.0HP Electric Motor Electric Fuel System,A/T,Rear-wheel Drive,Electric,,Black,Yellow,,,,,,4.3,5,,41999,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,26692,Electric,1-Speed Automatic,RWD,Electric,,Red Multi,,,,,AutoNation Toyota Winter Park,4.6,4.3,5,,33997,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2019,35749,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Blue,Black,0,1,1,OC Chief Auto,,4.9,33,101,35898,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2022,225,0.0,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi-Coat,Black,0,1,1,Brandon Reeves Auto World,3.3,4.7,5,1000,46975,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2021,12983,Electric Motor,Automatic,All-wheel Drive,Electric,,Blue,,0,1,1,Springs Automotive Group,4.9,4.3,5,6000,42998,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,23925,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Black,1,1,1,Alpha Motorsports Manassas,4.5,4.3,5,500,35000,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2019,40000,Electric,1-Speed Automatic,RWD,Electric,,Black,Black,1,1,1,Fred's Executive Auto,4.4,4.9,33,,33997,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2019,24789,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,White / Black,0,1,1,National City Auto Center,4.9,4.9,33,123,36777,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2022,33533,Electric,Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Black,0,1,1,Unlimited Motors in Noblesville,4.5,4.7,5,100,44995,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2020,36259,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Black,1,1,0,Asay Auto,1.3,4.2,19,500,37995,cars_com_used_cars_762k
Tesla,Model 3 Long Range,2019,30960,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,1,1,1,iDeal Motors,,4.9,33,2000,34990,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2020,42431,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Pearl White Multi,Black,1,1,1,Automotive Avenues,4.8,4.2,19,,30995,cars_com_used_cars_762k
Tesla,Model 3 Performance,2022,4800,Electric,SINGLE SPEED FIXED GEAR,All-wheel Drive,Electric,,White,Black,0,1,1,Auto Star Motors,,4.7,5,200,61991,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2019,47499,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Red Multi,Black,0,1,1,Eddy's Chevrolet Cadillac,3.9,4.9,33,,35981,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2021,11767,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,,,0,0,1,Nxcess Motorcars,2.6,4.3,5,,39900,cars_com_used_cars_762k
Tesla,Model 3 Standard Range Plus,2020,32969,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Black,0,1,1,Volkswagen of Tacoma,1.8,4.2,19,1876,37749,cars_com_used_cars_762k
Tesla,Model X 70D,2016,47964,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Obsidian Black Metallic,Ultra White,0,0,1,California Motors Direct,2.4,4.7,21,2000,46299,cars_com_used_cars_762k
Tesla,Model X P100D,2018,32328,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White,White,0,1,1,BMW of Tampa,4.7,4.5,15,2987,64000,cars_com_used_cars_762k
Tesla,Model X P100D,2018,46529,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver,Black,0,0,1,Auto Gallery Chicago,,4.5,15,,64990,cars_com_used_cars_762k
Tesla,Model X 75D,2017,59908,Dual AC Electric Motors,Single-Speed Fixed Gear,All-wheel Drive,Electric,,Gray,Tan,0,1,0,Carzano,,4.7,27,,43989,cars_com_used_cars_762k
Tesla,Model X 75D,2017,49562,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Cream,0,0,1,Modern INFINITI of Greensboro,4.9,4.7,27,1500,46495,cars_com_used_cars_762k
Tesla,Model X 75D,2017,69536,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,1,0,1,Jacobs Mitsubishi,4.8,4.7,27,2000,49849,cars_com_used_cars_762k
Tesla,Model X 100D,2019,30590,0.0,Automatic,All-wheel Drive,Electric,,White,Black,0,1,1,Cars Delivered,,4.2,12,3000,64995,cars_com_used_cars_762k
Tesla,Model X Base,2022,7248,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,1,1,Dillon's Auto Supercenter,2.6,,0,6000,99900,cars_com_used_cars_762k
Tesla,Model X Long Range,2020,49845,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,Cream,0,1,1,Shottenkirk Honda Huntsville,2.4,4.2,5,4086,66386,cars_com_used_cars_762k
Tesla,Model X Base,2023,94,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,,0,1,1,Auto Web Expo,4.6,,0,,129000,cars_com_used_cars_762k
Tesla,Model X Plaid,2022,8943,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,White / Black,0,1,1,Pacific Auto Center - Fontana,3.1,,0,3000,105995,cars_com_used_cars_762k
Tesla,Model X Long Range Plus,2020,68516,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Auto Centrix,4.3,4.2,5,,62989,cars_com_used_cars_762k
Tesla,Model X 75D,2018,44330,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,,0,1,1,Milpas Motors,,4.5,15,,74995,cars_com_used_cars_762k
Tesla,Model X Plaid,2022,12127,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,White / Black,0,1,1,Mark Mazda,4.6,,0,2193,107800,cars_com_used_cars_762k
Tesla,Model X Long Range,2022,15576,670.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,White,Black,,,,,,,0,,108000,cars_com_used_cars_762k
Tesla,Model X Plaid,2022,4691,Electric,1-Speed Automatic,AWD,Electric,,Midnight Silver Metallic,Cream,0,1,1,Ilusso,,,0,10000,104900,cars_com_used_cars_762k
Tesla,Model X Long Range,2020,28203,Electric,1-Speed Automatic,All-wheel Drive,Electric,,,,0,0,1,Ambar Motors,1.2,4.2,5,500,66995,cars_com_used_cars_762k
Tesla,Model X 75D,2016,63295,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Auto Leader,4.7,4.7,21,500,48488,cars_com_used_cars_762k
Tesla,Model X Long Range,2020,44707,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,Black,0,1,0,Fishers Imports,4.3,4.2,5,1099,66985,cars_com_used_cars_762k
Tesla,Model X Long Range,2020,18632,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,,0,1,1,J & S Autohaus,4.2,4.2,5,1000,69995,cars_com_used_cars_762k
Tesla,Model X P100D,2016,56000,Electric Motor Electric Fuel System,1-Speed A/T,All-wheel Drive,Electric,,Black,Black,,,,,,4.7,21,,59500,cars_com_used_cars_762k
Tesla,Model X 75D,2016,82443,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver,Black,0,0,1,Car City Wholesale,4.3,4.7,21,1912,37299,cars_com_used_cars_762k
Tesla,Model X Long Range,2020,26205,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Cream,0,1,0,Bourne's Auto Center,4.9,4.2,5,1000,66990,cars_com_used_cars_762k
Tesla,Model X,2022,6740,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Platinum Autos,3.5,,0,1000,98998,cars_com_used_cars_762k
Tesla,Model X Plaid,2022,1307,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,White / Black,0,0,1,Sarchione Chevrolet,3.1,,0,,110900,cars_com_used_cars_762k
Tesla,Model X 100D,2017,102779,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver,Black,0,0,1,Titus-Will Used Cars - Olympia,,4.7,27,4617,40978,cars_com_used_cars_762k
Tesla,Model X Performance,2020,20758,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Land Rover Ventura,,4.2,5,3139,83776,cars_com_used_cars_762k
Tesla,Model X Long Range,2020,30382,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,0,1,Coggin Chevrolet at the Avenues,4.1,4.2,5,5124,68640,cars_com_used_cars_762k
Tesla,Model X Long Range,2020,37815,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Cream,0,1,1,Huntley Ford,3.5,4.2,5,2002,65965,cars_com_used_cars_762k
Tesla,Model X P100D,2018,60479,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,1,0,APX Auto Brokers,3.2,4.5,15,2000,74991,cars_com_used_cars_762k
Tesla,Model X,2022,5002,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,1,1,Jaguar Land Rover Sarasota,4.9,,0,1365,101734,cars_com_used_cars_762k
Tesla,Model X Plaid,2022,4129,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,,0,1,1,Apexcars.net,,,0,10000,99999,cars_com_used_cars_762k
Tesla,Model X Plaid,2022,2170,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Cream,0,1,1,J & S Autohaus,4.2,,0,3000,111995,cars_com_used_cars_762k
Tesla,Model X 75D,2018,52309,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Porsche Irvine,4.8,4.5,15,1007,53991,cars_com_used_cars_762k
Tesla,Model X 100D,2019,45282,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,1,1,1,Russell Westbrook Hyundai of Anaheim,1.8,4.2,12,775,57855,cars_com_used_cars_762k
Tesla,Model X Base,2022,1004,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Cream,1,1,1,Volkswagen of St. Augustine,4.7,,0,8960,103684,cars_com_used_cars_762k
Tesla,Model X Standard Range,2019,52148,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Cream,1,1,0,TLC Motors,4.5,4.2,12,6000,51000,cars_com_used_cars_762k
Tesla,Model X P90D,2016,64716,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Black,0,0,1,Westgate Chrysler Jeep Dodge Ram,3.3,4.7,21,,51987,cars_com_used_cars_762k
Tesla,Model X Long Range Plus,2020,43736,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver,,1,1,0,Auto Boutique,4.4,4.2,5,1000,62000,cars_com_used_cars_762k
Tesla,Model X 100D,2017,110000,Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,Silver,Black,,,,,,4.7,27,,49600,cars_com_used_cars_762k
Tesla,Model X 90D,2016,80693,Electric Motor,Automatic,All-wheel Drive,Electric,,Black,Black,1,0,0,Gresham Chrysler Dodge Jeep Ram,,4.7,21,1909,46990,cars_com_used_cars_762k
Tesla,Model X 100D,2018,71838,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Nissan of Richmond,4.5,4.5,15,1400,48995,cars_com_used_cars_762k
Tesla,Model X 90D,2016,73014,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red,,0,0,1,Woodhouse.com,,4.7,21,3275,54400,cars_com_used_cars_762k
Tesla,Model X Long Range Plus,2020,48000,534.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,White,Beige,,,,,,4.2,5,,64999,cars_com_used_cars_762k
Tesla,Model X 100D,2019,81232,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,,0,1,1,Dearth Chrysler Dodge Jeep Ram,,4.2,12,438,56552,cars_com_used_cars_762k
Tesla,Model X P90D,2016,70529,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red,,0,1,1,KIA of South Austin,3.5,4.7,21,,43500,cars_com_used_cars_762k
Tesla,Model X Base,2022,8481,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,,0,1,1,Euro Motorcars Bethesda,4.6,,0,4000,89881,cars_com_used_cars_762k
Tesla,Model X 75D,2017,75694,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,White,0,0,1,Pacific Auto Center - Fontana,3.1,4.7,27,,46995,cars_com_used_cars_762k
Tesla,Model X P100D,2018,32575,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,White,0,1,1,Road Runner Auto Sales of Wayne,2.3,4.5,15,,73995,cars_com_used_cars_762k
Tesla,Model X 75D,2017,88429,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,White,0,0,0,Karplus Warehouse Inc.,2.2,4.7,27,2094,39891,cars_com_used_cars_762k
Tesla,Model X 100D,2018,49265,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,,1,0,0,Haims Motors of Hollywood,2.7,4.5,15,,60977,cars_com_used_cars_762k
Tesla,Model X Plaid,2022,11458,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,1,0,Mario Lomedico Exotic Motors,,,0,2000,102900,cars_com_used_cars_762k
Tesla,Model X Long Range,2019,43172,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Beige,0,0,1,Fred's Executive Auto,4.4,4.2,12,2000,60997,cars_com_used_cars_762k
Tesla,Model X 90D,2016,52258,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,Ultra White,0,1,1,Green Light Auto Wholesale,,4.7,21,2135,50750,cars_com_used_cars_762k
Tesla,Model X Performance,2019,34587,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Cream,1,1,1,Drive A Dream,4.7,4.2,12,1000,69000,cars_com_used_cars_762k
